frame_idx	gaze_ori_l_x	gaze_ori_l_y	gaze_ori_l_z	gaze_dir_l_x	gaze_dir_l_y	gaze_dir_l_z	gaze_ori_r_x	gaze_ori_r_y	gaze_ori_r_z	gaze_dir_r_x	gaze_dir_r_y	gaze_dir_r_z	gaze_pos_vid_x	gaze_pos_vid_y	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]
89	31.93600000	0.23900000	-20.30500000	-0.06150000	-0.28660000	0.95610000	-30.98100000	2.46400000	-21.26200000	0.01090000	-0.32930000	0.94420000	666.79000000	674.80000000	658.32000000	484.34000000	664.14000000	539.42000000
90	31.93600000	0.23900000	-20.30500000	-0.06930000	-0.29760000	0.95220000	-30.98000000	2.46700000	-21.26300000	0.00010000	-0.33340000	0.94280000	677.97000000	680.62000000	667.93000000	497.60000000	677.06000000	544.44000000
90	31.93600000	0.23900000	-20.30500000	-0.05880000	-0.29440000	0.95390000	-30.97900000	2.47000000	-21.26400000	0.00080000	-0.33510000	0.94220000	671.18000000	679.70000000	655.22000000	493.67000000	676.15000000	546.61000000
91	31.93600000	0.23900000	-20.30500000	-0.06060000	-0.29640000	0.95310000	-30.97800000	2.47300000	-21.26500000	0.00000000	-0.33730000	0.94140000	672.81000000	682.74000000	657.48000000	496.13000000	677.12000000	549.32000000
92	31.93600000	0.23900000	-20.30500000	-0.06290000	-0.30230000	0.95110000	-30.97700000	2.47600000	-21.26600000	-0.00020000	-0.33790000	0.94120000	674.29000000	684.65000000	660.37000000	503.26000000	677.43000000	549.99000000
93	31.93600000	0.23900000	-20.30500000	-0.06430000	-0.30490000	0.95020000	-30.97700000	2.47900000	-21.26800000	0.00170000	-0.33880000	0.94090000	674.00000000	687.09000000	662.10000000	506.42000000	675.12000000	551.14000000
94	31.93600000	0.23900000	-20.30500000	-0.06090000	-0.30940000	0.94900000	-30.97600000	2.48200000	-21.26900000	0.00300000	-0.33930000	0.94070000	671.06000000	688.01000000	658.07000000	511.83000000	673.49000000	551.69000000
94	31.93600000	0.23900000	-20.30500000	-0.05100000	-0.30040000	0.95240000	-30.97500000	2.48500000	-21.27000000	0.00470000	-0.33910000	0.94070000	664.22000000	684.25000000	646.11000000	500.94000000	671.53000000	551.50000000
95	31.93600000	0.23900000	-20.30500000	-0.05490000	-0.30540000	0.95070000	-30.97500000	2.48700000	-21.27100000	0.00530000	-0.34160000	0.93980000	666.18000000	688.77000000	650.89000000	506.97000000	670.71000000	554.59000000
96	31.93600000	0.23900000	-20.30500000	-0.05940000	-0.30920000	0.94920000	-30.97400000	2.49000000	-21.27200000	0.00220000	-0.34160000	0.93990000	670.69000000	689.75000000	656.31000000	511.57000000	674.44000000	554.54000000
97	31.93600000	0.23900000	-20.30500000	-0.06330000	-0.31100000	0.94830000	-30.97400000	2.49300000	-21.27300000	-0.00260000	-0.34180000	0.93980000	675.87000000	690.13000000	660.98000000	513.80000000	680.23000000	554.84000000
98	31.93600000	0.23900000	-20.30500000	-0.06570000	-0.31220000	0.94780000	-30.97300000	2.49600000	-21.27400000	-0.00570000	-0.34290000	0.93940000	679.19000000	691.36000000	663.94000000	515.28000000	683.92000000	556.15000000
99	31.93600000	0.23900000	-20.30500000	-0.06670000	-0.30840000	0.94890000	-30.97300000	2.49800000	-21.27500000	-0.00630000	-0.34400000	0.93900000	680.25000000	691.95000000	665.05000000	510.71000000	684.67000000	557.49000000
100	31.93600000	0.23900000	-20.30500000	-0.06760000	-0.30600000	0.94960000	-30.97200000	2.50000000	-21.27600000	-0.00600000	-0.34400000	0.93900000	680.65000000	691.92000000	666.05000000	507.75000000	684.31000000	557.53000000
100	31.93600000	0.23900000	-20.30500000	-0.06580000	-0.31390000	0.94720000	-30.97200000	2.50300000	-21.27700000	-0.00570000	-0.34460000	0.93880000	679.26000000	693.56000000	664.11000000	517.35000000	683.90000000	558.21000000
101	31.93600000	0.23900000	-20.30500000	-0.06290000	-0.30990000	0.94870000	-30.97100000	2.50600000	-21.27800000	-0.00530000	-0.34620000	0.93810000	677.37000000	694.06000000	660.54000000	512.55000000	683.46000000	560.24000000
102	31.93600000	0.23900000	-20.30500000	-0.06500000	-0.31190000	0.94790000	-30.97000000	2.50900000	-21.27900000	-0.00370000	-0.34700000	0.93790000	677.69000000	696.15000000	663.11000000	514.97000000	681.52000000	561.19000000
103	31.93600000	0.23900000	-20.30500000	-0.06630000	-0.31040000	0.94830000	-30.97000000	2.51200000	-21.28100000	-0.00500000	-0.34690000	0.93790000	679.25000000	695.79000000	664.58000000	513.18000000	683.08000000	561.06000000
104	31.93600000	0.23900000	-20.30500000	-0.06730000	-0.31280000	0.94740000	-30.96900000	2.51500000	-21.28200000	-0.00620000	-0.34640000	0.93810000	680.54000000	695.62000000	665.83000000	516.12000000	684.58000000	560.50000000
104	31.93600000	0.23900000	-20.30500000	-0.06600000	-0.31130000	0.94800000	-30.96900000	2.51700000	-21.28300000	-0.00690000	-0.34780000	0.93760000	680.23000000	696.46000000	664.32000000	514.24000000	685.34000000	562.20000000
105	31.93600000	0.23900000	-20.30500000	-0.06770000	-0.31380000	0.94710000	-30.96800000	2.52000000	-21.28400000	-0.00780000	-0.34620000	0.93810000	681.71000000	695.23000000	666.32000000	517.30000000	686.52000000	560.23000000
105	31.93600000	0.23900000	-20.30500000	-0.06650000	-0.31650000	0.94630000	-30.96800000	2.52300000	-21.28500000	-0.00700000	-0.34580000	0.93830000	680.49000000	695.30000000	665.02000000	520.61000000	685.55000000	559.74000000
107	31.93600000	0.23900000	-20.30500000	-0.06600000	-0.31630000	0.94640000	-30.96700000	2.52600000	-21.28600000	-0.00930000	-0.34740000	0.93770000	681.59000000	696.11000000	664.43000000	520.27000000	688.31000000	561.65000000
108	31.93600000	0.23900000	-20.30500000	-0.06770000	-0.31380000	0.94710000	-30.96700000	2.52700000	-21.28600000	-0.00870000	-0.34790000	0.93750000	682.30000000	696.91000000	666.38000000	517.27000000	687.56000000	562.34000000
108	31.93600000	0.23900000	-20.30500000	-0.06580000	-0.31790000	0.94590000	-30.96600000	2.52900000	-21.28700000	-0.00970000	-0.34840000	0.93730000	681.66000000	697.46000000	664.18000000	522.21000000	688.76000000	563.01000000
109	31.93600000	0.23900000	-20.30500000	-0.06610000	-0.31610000	0.94640000	-30.96600000	2.53100000	-21.28800000	-0.00990000	-0.34910000	0.93700000	682.03000000	697.95000000	664.56000000	520.09000000	688.97000000	563.83000000
110	31.93600000	0.23900000	-20.30500000	-0.06650000	-0.32120000	0.94470000	-30.96600000	2.53300000	-21.28900000	-0.00960000	-0.34910000	0.93700000	682.03000000	699.13000000	665.15000000	526.35000000	688.66000000	563.82000000
111	31.93600000	0.23900000	-20.30500000	-0.06600000	-0.31770000	0.94590000	-30.96600000	2.53400000	-21.28900000	-0.00980000	-0.34820000	0.93740000	681.83000000	697.18000000	664.46000000	522.07000000	688.81000000	562.66000000
111	31.93600000	0.23900000	-20.30500000	-0.06940000	-0.31410000	0.94690000	-30.96500000	2.53600000	-21.28900000	-0.00980000	-0.34950000	0.93690000	683.98000000	698.90000000	668.36000000	517.68000000	688.85000000	564.28000000
112	31.93600000	0.23900000	-20.30500000	-0.06560000	-0.32130000	0.94470000	-30.96500000	2.53600000	-21.29000000	-0.01090000	-0.34910000	0.93700000	682.24000000	698.44000000	664.04000000	526.43000000	690.24000000	563.76000000
113	31.93600000	0.23900000	-20.30500000	-0.06630000	-0.32010000	0.94510000	-30.96500000	2.53800000	-21.29000000	-0.01140000	-0.34890000	0.93710000	682.99000000	698.04000000	664.89000000	525.00000000	690.84000000	563.52000000
114	31.93600000	0.23900000	-20.30500000	-0.06650000	-0.32160000	0.94460000	-30.96400000	2.53900000	-21.29000000	-0.01110000	-0.34790000	0.93750000	682.84000000	697.49000000	665.08000000	526.73000000	690.47000000	562.35000000
115	31.93600000	0.23900000	-20.30500000	-0.06750000	-0.31810000	0.94560000	-30.96400000	2.54100000	-21.29100000	-0.01080000	-0.34850000	0.93720000	683.34000000	697.75000000	666.20000000	522.56000000	690.09000000	563.09000000
116	31.93600000	0.23900000	-20.30500000	-0.06480000	-0.31940000	0.94540000	-30.96400000	2.54200000	-21.29200000	-0.01130000	-0.34890000	0.93710000	681.98000000	697.59000000	663.05000000	524.04000000	690.63000000	563.61000000
116	31.93600000	0.23900000	-20.30500000	-0.05800000	-0.33710000	0.93970000	-30.96300000	2.54400000	-21.29200000	-0.01410000	-0.35370000	0.93530000	679.37000000	704.07000000	655.27000000	545.72000000	694.00000000	569.51000000
118	31.93600000	0.23900000	-20.30500000	-0.03030000	-0.35040000	0.93610000	-30.96300000	2.54500000	-21.29200000	-0.01290000	-0.35450000	0.93500000	662.16000000	700.48000000	622.28000000	561.94000000	692.54000000	570.54000000
118	31.93600000	0.23900000	-20.30500000	-0.16970000	-0.92530000	0.33920000	-30.96300000	2.54500000	-21.29200000	0.36090000	-0.91220000	0.19390000	-513.66000000	12043.23000000	1032.35000000	2027.29000000	-667.16000000	2846.59000000
119	31.93600000	0.23900000	-20.30500000	-0.00540000	-0.39470000	0.91880000	-30.96300000	2.54500000	-21.29200000	0.31490000	-0.92170000	0.22630000	169.18000000	1933.27000000	593.02000000	617.57000000	-389.79000000	2612.84000000
120	31.93600000	0.23900000	-20.30500000	-0.01010000	-0.35760000	0.93380000	-30.96300000	2.54500000	-21.29200000	-0.01790000	-0.36290000	0.93170000	653.37000000	705.72000000	598.13000000	571.04000000	698.54000000	581.03000000
120	31.93600000	0.23900000	-20.30500000	-0.03930000	-0.32880000	0.94360000	-30.96300000	2.54600000	-21.29300000	-0.00640000	-0.34370000	0.93910000	663.60000000	688.19000000	632.64000000	535.39000000	684.75000000	557.10000000
121	31.93600000	0.23900000	-20.30500000	-0.04380000	-0.32990000	0.94300000	-30.96300000	2.54700000	-21.29300000	-0.00520000	-0.34310000	0.93930000	665.62000000	689.82000000	638.08000000	536.80000000	683.40000000	556.39000000
122	31.93600000	0.23900000	-20.30500000	-0.04410000	-0.32500000	0.94470000	-30.96300000	2.54800000	-21.29400000	-0.00650000	-0.34320000	0.93930000	666.59000000	688.09000000	638.37000000	530.82000000	684.97000000	556.46000000
123	31.93600000	0.23900000	-20.30500000	-0.04540000	-0.32150000	0.94580000	-30.96200000	2.54900000	-21.29400000	-0.00700000	-0.34090000	0.94010000	667.63000000	685.15000000	639.88000000	526.53000000	685.51000000	553.66000000
124	31.93600000	0.23900000	-20.30500000	-0.04660000	-0.31520000	0.94790000	-30.96200000	2.55000000	-21.29500000	-0.00570000	-0.34080000	0.94010000	667.61000000	684.58000000	641.17000000	518.82000000	683.94000000	553.55000000
124	31.93600000	0.24100000	-20.30600000	-0.05650000	-0.32750000	0.94320000	-30.96200000	2.55100000	-21.29500000	-0.01300000	-0.34810000	0.93740000	677.85000000	695.64000000	653.31000000	533.94000000	692.71000000	562.64000000
125	31.93700000	0.24300000	-20.30600000	-0.05630000	-0.32950000	0.94250000	-30.96200000	2.55300000	-21.29500000	-0.01360000	-0.35010000	0.93660000	678.13000000	697.89000000	653.14000000	536.36000000	693.47000000	565.03000000
126	31.93700000	0.24400000	-20.30600000	-0.05850000	-0.32700000	0.94320000	-30.96200000	2.55400000	-21.29600000	-0.01300000	-0.34880000	0.93710000	679.03000000	696.75000000	655.61000000	533.27000000	692.71000000	563.43000000
127	31.93800000	0.24600000	-20.30700000	-0.05710000	-0.32770000	0.94310000	-30.96100000	2.55500000	-21.29600000	-0.01500000	-0.34760000	0.93750000	679.30000000	694.70000000	653.95000000	534.17000000	695.07000000	561.96000000
128	31.93800000	0.24700000	-20.30700000	-0.05710000	-0.33020000	0.94220000	-30.96100000	2.55600000	-21.29600000	-0.01590000	-0.34890000	0.93700000	679.86000000	696.45000000	654.09000000	537.20000000	696.15000000	563.61000000
129	31.93800000	0.24900000	-20.30800000	-0.05830000	-0.32790000	0.94290000	-30.96100000	2.55600000	-21.29700000	-0.01620000	-0.34910000	0.93700000	680.78000000	696.32000000	655.45000000	534.39000000	696.53000000	563.82000000
130	31.93900000	0.25000000	-20.30800000	-0.06010000	-0.32920000	0.94240000	-30.96100000	2.55800000	-21.29700000	-0.01700000	-0.34650000	0.93790000	682.26000000	694.40000000	657.63000000	535.99000000	697.48000000	560.66000000
130	31.93900000	0.25200000	-20.30800000	-0.06040000	-0.32980000	0.94210000	-30.96100000	2.55900000	-21.29800000	-0.01620000	-0.34870000	0.93710000	682.04000000	697.04000000	658.04000000	536.77000000	696.54000000	563.30000000
131	31.93900000	0.25300000	-20.30900000	-0.05900000	-0.33050000	0.94200000	-30.96100000	2.56000000	-21.29800000	-0.01730000	-0.34640000	0.93790000	681.79000000	694.25000000	656.35000000	537.65000000	697.92000000	560.53000000
132	31.94000000	0.25500000	-20.30900000	-0.05860000	-0.33360000	0.94090000	-30.96000000	2.56100000	-21.29800000	-0.01810000	-0.34660000	0.93780000	681.96000000	695.10000000	655.89000000	541.34000000	698.85000000	560.78000000
133	31.94000000	0.25600000	-20.31000000	-0.05690000	-0.33550000	0.94030000	-30.96000000	2.56200000	-21.29900000	-0.01700000	-0.34760000	0.93750000	680.32000000	696.54000000	653.94000000	543.70000000	697.52000000	562.02000000
134	31.94100000	0.25800000	-20.31000000	-0.05660000	-0.33680000	0.93990000	-30.96000000	2.56300000	-21.29900000	-0.01510000	-0.34800000	0.93740000	679.01000000	697.90000000	653.58000000	545.28000000	695.20000000	562.40000000
134	31.94100000	0.25900000	-20.31000000	-0.05560000	-0.33750000	0.93970000	-30.96000000	2.56400000	-21.29900000	-0.01450000	-0.34900000	0.93700000	678.13000000	698.99000000	652.49000000	546.18000000	694.49000000	563.71000000
135	31.94100000	0.26100000	-20.31100000	-0.05530000	-0.33910000	0.93910000	-30.95900000	2.56500000	-21.30000000	-0.01350000	-0.34720000	0.93770000	677.37000000	698.47000000	652.18000000	548.07000000	693.33000000	561.52000000
135	31.94200000	0.26200000	-20.31100000	-0.10600000	-0.34010000	0.93440000	-30.95900000	2.56600000	-21.30000000	-0.06200000	-0.34670000	0.93590000	736.22000000	700.60000000	713.46000000	550.05000000	751.83000000	561.46000000
136	31.94200000	0.26200000	-20.31100000	-0.21650000	-0.32240000	0.92150000	-30.95900000	2.56600000	-21.30000000	-0.16930000	-0.34940000	0.92160000	870.45000000	704.28000000	849.78000000	532.09000000	884.24000000	568.87000000
138	31.94200000	0.26200000	-20.31100000	-0.23380000	-0.32870000	0.91500000	-30.95900000	2.56600000	-21.30000000	-0.17540000	-0.35030000	0.92010000	886.20000000	711.95000000	872.58000000	540.89000000	892.08000000	570.27000000
138	31.94200000	0.26200000	-20.31100000	-0.23070000	-0.33000000	0.91540000	-30.95900000	2.56600000	-21.30000000	-0.17960000	-0.34960000	0.91950000	885.84000000	709.17000000	868.63000000	542.29000000	897.36000000	569.64000000
139	31.94200000	0.26200000	-20.31100000	-0.23070000	-0.33130000	0.91490000	-30.95900000	2.56600000	-21.30000000	-0.18110000	-0.34940000	0.91930000	886.48000000	709.05000000	868.64000000	543.97000000	899.27000000	569.51000000
140	31.94200000	0.26200000	-20.31100000	-0.22950000	-0.33270000	0.91470000	-30.95900000	2.56600000	-21.30000000	-0.18150000	-0.35100000	0.91860000	885.94000000	710.49000000	867.28000000	545.66000000	899.85000000	571.58000000
141	31.94200000	0.26200000	-20.31100000	-0.22990000	-0.33090000	0.91520000	-30.95800000	2.56600000	-21.30000000	-0.18080000	-0.35060000	0.91890000	885.95000000	709.81000000	867.65000000	543.37000000	899.00000000	571.08000000
141	31.94200000	0.26200000	-20.31100000	-0.23020000	-0.33180000	0.91480000	-30.95800000	2.56700000	-21.30100000	-0.18280000	-0.35140000	0.91820000	887.27000000	710.36000000	868.12000000	544.53000000	901.59000000	572.12000000
142	31.94200000	0.26200000	-20.31100000	-0.23110000	-0.33300000	0.91420000	-30.95700000	2.56700000	-21.30100000	-0.18260000	-0.35190000	0.91810000	887.76000000	711.73000000	869.29000000	546.13000000	901.32000000	572.77000000
143	31.94200000	0.26200000	-20.31100000	-0.23110000	-0.32930000	0.91550000	-30.95700000	2.56700000	-21.30100000	-0.18280000	-0.35060000	0.91850000	887.95000000	709.11000000	869.02000000	541.45000000	901.51000000	571.18000000
144	31.94200000	0.26200000	-20.31100000	-0.23190000	-0.32930000	0.91530000	-30.95600000	2.56800000	-21.30100000	-0.18240000	-0.34990000	0.91890000	888.26000000	708.80000000	870.06000000	541.56000000	901.01000000	570.17000000
145	31.94200000	0.26200000	-20.31100000	-0.23210000	-0.33010000	0.91500000	-30.95500000	2.56800000	-21.30100000	-0.18400000	-0.35220000	0.91770000	889.52000000	711.02000000	870.45000000	542.60000000	903.12000000	573.25000000
146	31.94200000	0.26200000	-20.31100000	-0.23190000	-0.32940000	0.91530000	-30.95500000	2.56900000	-21.30100000	-0.18330000	-0.35020000	0.91860000	888.73000000	708.92000000	870.07000000	541.70000000	902.10000000	570.66000000
146	31.94200000	0.26200000	-20.31100000	-0.23030000	-0.32970000	0.91560000	-30.95400000	2.56900000	-21.30100000	-0.18130000	-0.35150000	0.91850000	886.66000000	710.29000000	868.07000000	541.96000000	899.59000000	572.23000000
147	31.94200000	0.26200000	-20.31100000	-0.22990000	-0.33070000	0.91530000	-30.95300000	2.57000000	-21.30200000	-0.18180000	-0.35100000	0.91860000	886.53000000	709.74000000	867.66000000	543.13000000	900.28000000	571.53000000
148	31.94200000	0.26200000	-20.31100000	-0.23120000	-0.32810000	0.91590000	-30.95300000	2.57000000	-21.30200000	-0.18280000	-0.35100000	0.91830000	888.22000000	709.16000000	869.09000000	539.93000000	901.58000000	571.70000000
149	31.94200000	0.26200000	-20.31100000	-0.23230000	-0.32960000	0.91510000	-30.95200000	2.57000000	-21.30200000	-0.18330000	-0.35280000	0.91760000	889.42000000	711.72000000	870.70000000	541.97000000	902.21000000	573.92000000
150	31.94200000	0.26200000	-20.31100000	-0.23320000	-0.33060000	0.91450000	-30.95200000	2.57100000	-21.30200000	-0.18310000	-0.35270000	0.91760000	889.86000000	712.34000000	871.82000000	543.17000000	901.99000000	573.86000000
150	31.94200000	0.26200000	-20.31100000	-0.23470000	-0.33220000	0.91350000	-30.95100000	2.57200000	-21.30200000	-0.18160000	-0.35480000	0.91710000	890.43000000	716.07000000	873.99000000	545.34000000	900.17000000	576.45000000
151	31.94200000	0.26200000	-20.31100000	-0.23390000	-0.32840000	0.91510000	-30.95000000	2.57200000	-21.30300000	-0.18280000	-0.35390000	0.91730000	890.55000000	713.16000000	872.57000000	540.47000000	901.61000000	575.26000000
152	31.94200000	0.26200000	-20.31100000	-0.23390000	-0.33300000	0.91350000	-30.94900000	2.57300000	-21.30300000	-0.18140000	-0.35580000	0.91680000	889.74000000	717.01000000	872.92000000	546.23000000	899.96000000	577.70000000
153	31.94200000	0.26200000	-20.31100000	-0.23450000	-0.33330000	0.91320000	-30.94900000	2.57400000	-21.30300000	-0.18350000	-0.35820000	0.91540000	891.65000000	719.19000000	873.77000000	546.72000000	902.78000000	580.88000000
153	31.94200000	0.26200000	-20.31100000	-0.24210000	-0.33420000	0.91090000	-30.94800000	2.57400000	-21.30400000	-0.19010000	-0.35900000	0.91380000	900.88000000	721.32000000	883.71000000	548.29000000	911.21000000	582.26000000
154	31.94200000	0.26200000	-20.31100000	-0.24190000	-0.33370000	0.91110000	-30.94700000	2.57500000	-21.30400000	-0.19080000	-0.35900000	0.91360000	901.19000000	720.94000000	883.45000000	547.66000000	912.17000000	582.36000000
155	31.94200000	0.26200000	-20.31100000	-0.24130000	-0.33330000	0.91140000	-30.94700000	2.57500000	-21.30400000	-0.18980000	-0.35940000	0.91370000	900.27000000	721.27000000	882.55000000	547.18000000	910.94000000	582.80000000
156	31.94200000	0.26200000	-20.31100000	-0.24100000	-0.33150000	0.91210000	-30.94600000	2.57600000	-21.30400000	-0.19030000	-0.35830000	0.91400000	900.35000000	719.39000000	882.10000000	544.88000000	911.49000000	581.43000000
157	31.94200000	0.26200000	-20.31100000	-0.22230000	-0.34080000	0.91350000	-30.94600000	2.57600000	-21.30400000	-0.18680000	-0.37520000	0.90790000	887.41000000	737.44000000	858.53000000	555.45000000	907.88000000	602.91000000
158	31.94200000	0.26200000	-20.31100000	-0.22230000	-0.34080000	0.91350000	-30.94600000	2.57600000	-21.30400000	0.12860000	-0.98650000	0.10120000	500.21000000	2651.57000000	858.53000000	555.45000000	-86.77000000	3620.37000000
158	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	-30.94600000	2.57600000	-21.30400000	0.55360000	-0.37750000	0.74240000	-143.57000000	851.58000000	0.00000000	0.00000000	-141.95000000	670.10000000
159	31.94200000	0.26200000	-20.31100000	0.00660000	-0.39740000	0.91760000	-30.94600000	2.57600000	-21.30400000	0.01340000	-0.43440000	0.90060000	622.65000000	879.33000000	578.45000000	621.12000000	660.13000000	672.36000000
160	31.94200000	0.26200000	-20.31100000	-0.02150000	-0.37430000	0.92710000	-30.94600000	2.57600000	-21.30400000	0.00670000	-0.38330000	0.92360000	645.74000000	739.52000000	612.22000000	591.69000000	668.77000000	606.48000000
